"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word","criticalSimple_c.norms","criticalComplicated_c.norms","criticalSimple_rt.norms","criticalComplicated_rt.norms","c.ratio","rt.ratio"
"44","A10NAX1WPXMFT2","3","58","51","""short""","""5-5""","""5-1""","""right""","""simple""","""gronan""",0.643812070282659,0.627812012463534,7.55152734409631,7.5809576218774,1.02548542796488,0.996117868051899
"45","A10NAX1WPXMFT2","4","32","24","""short""","""2-3""","""2-4""","""left""","""simple""","""ralex""",0.409232560903149,0.500260812458955,7.29336768842468,7.34357497749828,0.818038412586485,0.993163099821621
"46","A10NAX1WPXMFT2","5","51","22","""short""","""2-5""","""2-2""","""left""","""simple""","""torun""",0.400489205783323,0.643812070282659,7.22323860108545,7.55152734409631,0.622059175758374,0.956526841782873
"47","A10NAX1WPXMFT2","6","54","46","""long""","""4-5""","""5-4""","""right""","""complex""","""gaburatum""",0.614648336563144,0.614266488413547,7.4808403912451,7.52245949482209,1.0006216327226,0.994467354246887
"48","A10NAX1WPXMFT2","7","25","13","""long""","""1-2""","""1-3""","""left""","""simple""","""pakuwugnum""",0.240463209407226,0.365537163309983,7.12022004272548,7.28993416391881,0.657835190353295,0.97671938904012
"49","A10VQSMGPJFSMU","0","46","38","""long""","""3-4""","""4-6""","""left""","""complex""","""tupabugorn""",0.592708884510742,0.614648336563144,7.37820860586072,7.4808403912451,0.964305683840164,0.986280714462978
"50","A10VQSMGPJFSMU","1","53","56","""short""","""5-5""","""5-6""","""right""","""simple""","""wugnum""",0.598802900536869,0.650860276977924,7.46635694988485,7.49631198228932,0.920017585521169,0.996004030718673
"51","A10VQSMGPJFSMU","2","41","13","""short""","""1-4""","""1-3""","""right""","""simple""","""gronan""",0.240463209407226,0.559609180035651,7.12022004272548,7.47238209549203,0.429698471693954,0.952871514295421
"52","A10VQSMGPJFSMU","3","55","24","""long""","""2-5""","""5-5""","""left""","""complex""","""fepolopus""",0.409232560903149,0.654049197860963,7.29336768842468,7.41937065134264,0.62569079243813,0.983017028149799
"53","A10VQSMGPJFSMU","4","32","21","""short""","""2-3""","""2-1""","""right""","""simple""","""ralex""",0.396717626087868,0.500260812458955,7.25000948926994,7.34357497749828,0.793021592352724,0.987258863902794
"54","A10VQSMGPJFSMU","5","47","42","""long""","""4-4""","""4-2""","""right""","""simple""","""binivatrus""",0.601591200602591,0.596326967150497,7.38357413673939,7.40403330391097,1.00882776352921,0.9972367537622
"55","A10VQSMGPJFSMU","6","34","35","""long""","""3-3""","""3-5""","""left""","""simple""","""mipatorun""",0.545940690325717,0.454706120023767,7.38057144653556,7.34365297144576,1.20064513382222,1.00502726303018
"56","A10VQSMGPJFSMU","7","38","17","""short""","""1-3""","""3-8""","""left""","""complex""","""ratum""",0.226620320855615,0.592708884510742,7.21094692940482,7.37820860586072,0.382346758717277,0.977330313441797
"57","A118DWOXWSI8VC","0","46","37","""long""","""3-4""","""3-7""","""right""","""simple""","""mipatorun""",0.491521184697655,0.614648336563144,7.4576421040624,7.4808403912451,0.799678703185037,0.996898973114057
"58","A118DWOXWSI8VC","1","44","21","""short""","""2-4""","""4-4""","""left""","""complex""","""bugorn""",0.396717626087868,0.599862745098039,7.25000948926994,7.44415965744716,0.661347332085159,0.973919128939827
"59","A118DWOXWSI8VC","2","57","38","""short""","""3-5""","""3-8""","""left""","""simple""","""wugnum""",0.592708884510742,0.657452317290553,7.37820860586072,7.53194766740618,0.901523759096892,0.979588405504893
"60","A118DWOXWSI8VC","3","58","26","""long""","""2-5""","""2-6""","""left""","""simple""","""gaburatum""",0.362726450020568,0.627812012463534,7.30024971724876,7.5809576218774,0.577762837950853,0.962971972852274
"61","A118DWOXWSI8VC","4","12","13","""short""","""1-1""","""1-3""","""right""","""simple""","""vatrus""",0.240463209407226,0.067770971422087,7.12022004272548,7.12566153316537,3.54817415718579,0.999236352945679
"62","A118DWOXWSI8VC","5","21","25","""long""","""2-2""","""2-5""","""left""","""simple""","""tiburalex""",0.365537163309983,0.396717626087868,7.28993416391881,7.25000948926994,0.921403888490251,1.00550684446799
"63","A118DWOXWSI8VC","6","43","44","""long""","""4-4""","""4-4""","""right""","""simple""","""kibagronan""",0.599862745098039,0.59194499618029,7.44415965744716,7.51389426853832,1.01337581864673,0.990719245094631
"64","A118DWOXWSI8VC","7","55","52","""short""","""5-5""","""5-5""","""left""","""complex""","""lopus""",0.732388591800357,0.654049197860963,7.40911860957558,7.41937065134264,1.11977599574405,0.998618206011152
"65","A11BOD44V4MHY5","0","12","17","""long""","""1-1""","""1-7""","""right""","""simple""","""mipatorun""",0.226620320855615,0.067770971422087,7.21094692940482,7.12566153316537,3.34391430579019,1.01196876891254
"66","A11BOD44V4MHY5","1","48","11","""short""","""1-4""","""4-8""","""left""","""complex""","""ratum""",0.198905525846702,0.59644761338879,7.04719236357878,7.48492849833601,0.333483647820461,0.941517659807366
"67","A11BOD44V4MHY5","2","55","22","""short""","""2-5""","""5-5""","""left""","""complex""","""wugnum""",0.400489205783323,0.654049197860963,7.22323860108545,7.41937065134264,0.61232275353766,0.97356486695786
"68","A11BOD44V4MHY5","3","33","34","""long""","""3-3""","""3-4""","""left""","""simple""","""kibagronan""",0.454706120023767,0.437312451087946,7.34365297144576,7.35231805220081,1.03977400801772,0.998821449141138
"69","A11BOD44V4MHY5","4","57","15","""long""","""1-5""","""1-5""","""right""","""simple""","""binivatrus""",0.171708853238265,0.657452317290553,7.13330511343712,7.53194766740618,0.261173090005827,0.947073111554645
"70","A11BOD44V4MHY5","5","46","48","""long""","""4-4""","""4-8""","""right""","""simple""","""tupabugorn""",0.59644761338879,0.614648336563144,7.48492849833601,7.4808403912451,0.970388395946657,1.00054647698348
"71","A11BOD44V4MHY5","6","54","53","""short""","""5-5""","""5-3""","""right""","""simple""","""lopus""",0.650860276977924,0.614266488413547,7.49631198228932,7.52245949482209,1.05957314822576,0.996524074001227
"72","A11BOD44V4MHY5","7","51","46","""short""","""4-5""","""5-1""","""left""","""complex""","""ralex""",0.614648336563144,0.643812070282659,7.4808403912451,7.55152734409631,0.954701480345482,0.99063938331542
"73","A11RFL94NJ2M4O","0","55","32","""short""","""3-5""","""3-2""","""right""","""simple""","""wugnum""",0.500260812458955,0.654049197860963,7.34357497749828,7.41937065134264,0.764867251722094,0.989784083124268
"74","A11RFL94NJ2M4O","1","51","24","""long""","""2-5""","""2-4""","""left""","""simple""","""mipatorun""",0.409232560903149,0.643812070282659,7.29336768842468,7.55152734409631,0.635639777184481,0.96581358394028
"75","A11RFL94NJ2M4O","2","43","31","""long""","""3-4""","""3-1""","""left""","""simple""","""binivatrus""",0.589474738918958,0.59194499618029,7.26311607655564,7.51389426853832,0.995826880407348,0.966624737716536
"76","A11RFL94NJ2M4O","3","44","27","""short""","""2-4""","""4-4""","""left""","""complex""","""gronan""",0.498480635229298,0.599862745098039,7.25324083665048,7.44415965744716,0.830991154731285,0.974353207133906
"77","A11RFL94NJ2M4O","4","18","13","""short""","""1-1""","""1-8""","""right""","""complex""","""ralex""",0.240463209407226,0.213287175157144,7.12022004272548,7.15638039732531,1.12741522892813,0.994947116755651
"78","A11RFL94NJ2M4O","5","56","15","""long""","""1-5""","""1-5""","""right""","""simple""","""tupabugorn""",0.171708853238265,0.598802900536869,7.13330511343712,7.46635694988485,0.286753542917571,0.955392993037539
"79","A11RFL94NJ2M4O","6","27","28","""long""","""2-2""","""2-8""","""left""","""simple""","""gaburatum""",0.388259920156472,0.498480635229298,7.14928546016887,7.25324083665048,0.778886666235038,0.985667734076011
"80","A11RFL94NJ2M4O","7","42","16","""short""","""1-4""","""4-2""","""right""","""complex""","""lopus""",0.0961516339869281,0.601591200602591,7.07781498740677,7.38357413673939,0.159828857022205,0.958589276186554
"81","A11YOOX5ZN0Z9C","0","23","22","""short""","""2-2""","""2-3""","""left""","""complex""","""ratum""",0.400489205783323,0.393164349376114,7.22323860108545,7.2537688186413,1.01863052033795,0.99579112343953
"82","A11YOOX5ZN0Z9C","1","47","16","""long""","""1-4""","""4-7""","""left""","""complex""","""fepolopus""",0.0961516339869281,0.596326967150497,7.07781498740677,7.40403330391097,0.16123978837714,0.955940457975535
"83","A11YOOX5ZN0Z9C","2","34","18","""long""","""1-3""","""1-8""","""left""","""simple""","""tiburalex""",0.213287175157144,0.454706120023767,7.15638039732531,7.34365297144576,0.469065987381027,0.974498716803664
"84","A11YOOX5ZN0Z9C","3","51","25","""short""","""2-5""","""2-5""","""right""","""simple""","""torun""",0.365537163309983,0.643812070282659,7.28993416391881,7.55152734409631,0.567769975405242,0.965358904462948
"85","A11YOOX5ZN0Z9C","4","45","43","""short""","""4-4""","""4-3""","""left""","""simple""","""gronan""",0.59194499618029,0.60023659050397,7.51389426853832,7.45011405562092,0.986186123180664,1.00856097134101
"86","A11YOOX5ZN0Z9C","5","56","11","""long""","""1-5""","""5-6""","""left""","""complex""","""pakuwugnum""",0.198905525846702,0.598802900536869,7.04719236357878,7.46635694988485,0.332171947845225,0.943859557061154
"87","A11YOOX5ZN0Z9C","6","58","57","""long""","""5-5""","""5-7""","""right""","""simple""","""binivatrus""",0.657452317290553,0.627812012463534,7.53194766740618,7.5809576218774,1.04721207023534,0.993535123540358
"88","A11YOOX5ZN0Z9C","7","42","24","""short""","""2-4""","""2-4""","""left""","""simple""","""bugorn""",0.409232560903149,0.601591200602591,7.29336768842468,7.38357413673939,0.680250243842058,0.987782820806815
"89","A123F7829DTAYZ","0","51","48","""short""","""4-5""","""5-1""","""right""","""complex""","""lopus""",0.59644761338879,0.643812070282659,7.48492849833601,7.55152734409631,0.926431238120351,0.991180744937332
"90","A123F7829DTAYZ","1","54","57","""short""","""5-5""","""5-4""","""right""","""complex""","""torun""",0.657452317290553,0.614266488413547,7.53194766740618,7.52245949482209,1.07030471251743,1.00126131255218
"91","A123F7829DTAYZ","2","48","45","""short""","""4-4""","""4-5""","""left""","""simple""","""ratum""",0.60023659050397,0.59644761338879,7.45011405562092,7.48492849833601,1.00635257318518,0.995348727416324
"92","A123F7829DTAYZ","3","47","31","""long""","""3-4""","""4-7""","""right""","""complex""","""kibagronan""",0.589474738918958,0.596326967150497,7.26311607655564,7.40403330391097,0.988509276606621,0.980967504929929
"93","A123F7829DTAYZ","4","32","36","""long""","""3-3""","""3-6""","""left""","""simple""","""binivatrus""",0.52237068011997,0.500260812458955,7.37717323948312,7.34357497749828,1.04419668123181,1.0045751915229
"94","A123F7829DTAYZ","5","33","24","""long""","""2-3""","""2-4""","""right""","""simple""","""tupabugorn""",0.409232560903149,0.437312451087946,7.29336768842468,7.35231805220081,0.935789868056718,0.991982071047854
"95","A123F7829DTAYZ","6","56","22","""long""","""2-5""","""2-2""","""right""","""simple""","""pakuwugnum""",0.400489205783323,0.598802900536869,7.22323860108545,7.46635694988485,0.668816409246275,0.967438156194347
"96","A123F7829DTAYZ","7","55","13","""short""","""1-5""","""1-3""","""left""","""simple""","""ralex""",0.240463209407226,0.654049197860963,7.12022004272548,7.41937065134264,0.367653091225629,0.959679786510865
"97","A127IRK7LVV5NU","0","58","52","""long""","""5-5""","""5-2""","""right""","""simple""","""pakuwugnum""",0.732388591800357,0.627812012463534,7.40911860957558,7.5809576218774,1.16657307802453,0.977332809273868
"98","A127IRK7LVV5NU","1","54","27","""short""","""2-5""","""2-7""","""right""","""simple""","""lopus""",0.498480635229298,0.614266488413547,7.25324083665048,7.52245949482209,0.811505502305218,0.964211351572325
"99","A127IRK7LVV5NU","2","52","43","""short""","""4-5""","""4-3""","""left""","""simple""","""ralex""",0.59194499618029,0.732388591800357,7.51389426853832,7.40911860957558,0.808238963314777,1.01414144711185
"100","A127IRK7LVV5NU","3","36","25","""short""","""2-3""","""3-6""","""right""","""complex""","""ratum""",0.365537163309983,0.52237068011997,7.28993416391881,7.37717323948312,0.699765850614035,0.988174457514783
"101","A127IRK7LVV5NU","4","53","34","""long""","""3-5""","""5-3""","""right""","""complex""","""kibagronan""",0.454706120023767,0.650860276977924,7.34365297144576,7.49631198228932,0.698623246966399,0.979635451245328
"102","A127IRK7LVV5NU","5","47","38","""long""","""3-4""","""3-8""","""left""","""simple""","""binivatrus""",0.592708884510742,0.596326967150497,7.37820860586072,7.40403330391097,0.993932720069589,0.996512077000436
"103","A127IRK7LVV5NU","6","31","16","""long""","""1-3""","""3-1""","""left""","""complex""","""tupabugorn""",0.0961516339869281,0.589474738918958,7.07781498740677,7.26311607655564,0.163114087235123,0.974487384313326
"104","A127IRK7LVV5NU","7","25","11","""short""","""1-2""","""1-1""","""right""","""simple""","""torun""",0.198905525846702,0.365537163309983,7.04719236357878,7.28993416391881,0.544145837445333,0.966701784284765
"105","A12QUZGOA8ZLFY","0","51","46","""long""","""4-5""","""5-1""","""left""","""complex""","""pakuwugnum""",0.614648336563144,0.643812070282659,7.4808403912451,7.55152734409631,0.954701480345482,0.99063938331542
"106","A12QUZGOA8ZLFY","1","34","31","""long""","""3-3""","""3-4""","""right""","""complex""","""mipatorun""",0.589474738918958,0.454706120023767,7.26311607655564,7.34365297144576,1.29638619970223,0.989033128988629
"107","A12QUZGOA8ZLFY","2","15","12","""long""","""1-1""","""1-5""","""right""","""complex""","""fepolopus""",0.067770971422087,0.171708853238265,7.12566153316537,7.13330511343712,0.394685365046654,0.998928465816308
"108","A12QUZGOA8ZLFY","3","38","23","""long""","""2-3""","""3-8""","""right""","""complex""","""tiburalex""",0.393164349376114,0.592708884510742,7.2537688186413,7.37820860586072,0.663334665044975,0.983134146258677
"109","A12QUZGOA8ZLFY","4","43","28","""short""","""2-4""","""2-8""","""right""","""simple""","""bugorn""",0.388259920156472,0.59194499618029,7.14928546016887,7.51389426853832,0.65590540111301,0.951475387417133
"110","A12QUZGOA8ZLFY","5","36","17","""short""","""1-3""","""3-6""","""right""","""complex""","""vatrus""",0.226620320855615,0.52237068011997,7.21094692940482,7.37717323948312,0.433830476097105,0.97746747911671
"111","A12QUZGOA8ZLFY","6","52","54","""short""","""5-5""","""5-2""","""left""","""complex""","""gronan""",0.614266488413547,0.732388591800357,7.52245949482209,7.40911860957558,0.838716625696692,1.01529748560106
"112","A12QUZGOA8ZLFY","7","47","35","""short""","""3-4""","""3-5""","""right""","""simple""","""ratum""",0.545940690325717,0.596326967150497,7.38057144653556,7.40403330391097,0.915505620908699,0.996831205856001
"113","A12TIM3OYMOVWT","0","53","22","""short""","""2-5""","""5-3""","""left""","""complex""","""bugorn""",0.400489205783323,0.650860276977924,7.22323860108545,7.49631198228932,0.615322857991696,0.963572303040611
"114","A12TIM3OYMOVWT","1","41","25","""short""","""2-4""","""4-1""","""left""","""complex""","""lopus""",0.365537163309983,0.559609180035651,7.28993416391881,7.47238209549203,0.65320079861216,0.97558369884708
"115","A12TIM3OYMOVWT","2","22","28","""long""","""2-2""","""2-2""","""left""","""complex""","""binivatrus""",0.388259920156472,0.400489205783323,7.14928546016887,7.22323860108545,0.96946413174125,0.989761775153673
"116","A12TIM3OYMOVWT","3","26","17","""long""","""1-2""","""2-6""","""right""","""complex""","""gaburatum""",0.226620320855615,0.362726450020568,7.21094692940482,7.30024971724876,0.624769218905224,0.987767159850308
"117","A12TIM3OYMOVWT","4","48","41","""short""","""4-4""","""4-8""","""left""","""complex""","""gronan""",0.559609180035651,0.59644761338879,7.47238209549203,7.48492849833601,0.93823693392981,0.998323777862839
"118","A12TIM3OYMOVWT","5","57","44","""long""","""4-5""","""5-7""","""right""","""complex""","""mipatorun""",0.599862745098039,0.657452317290553,7.44415965744716,7.53194766740618,0.912404944544346,0.98834458046769
"119","A12TIM3OYMOVWT","6","54","13","""long""","""1-5""","""5-4""","""left""","""complex""","""tiburalex""",0.240463209407226,0.614266488413547,7.12022004272548,7.52245949482209,0.391463988257385,0.946528199670137
"120","A12TIM3OYMOVWT","7","35","26","""short""","""2-3""","""3-5""","""right""","""complex""","""wugnum""",0.362726450020568,0.545940690325717,7.30024971724876,7.38057144653556,0.664406329200631,0.989117139523864
"121","A130HSJ20IT84","0","52","11","""short""","""1-5""","""5-2""","""left""","""complex""","""lopus""",0.198905525846702,0.732388591800357,7.04719236357878,7.40911860957558,0.271584686153771,0.951151241454139
"122","A130HSJ20IT84","1","33","34","""long""","""3-3""","""3-3""","""left""","""complex""","""gaburatum""",0.454706120023767,0.437312451087946,7.34365297144576,7.35231805220081,1.03977400801772,0.998821449141138
"123","A130HSJ20IT84","2","47","26","""short""","""2-4""","""4-7""","""left""","""complex""","""torun""",0.362726450020568,0.596326967150497,7.30024971724876,7.40403330391097,0.608267728950493,0.985982830924411
"124","A130HSJ20IT84","3","25","22","""long""","""2-2""","""2-2""","""right""","""simple""","""tupabugorn""",0.400489205783323,0.365537163309983,7.22323860108545,7.28993416391881,1.09561830090502,0.990851006149896
"125","A130HSJ20IT84","4","31","25","""long""","""2-3""","""3-1""","""left""","""complex""","""kibagronan""",0.365537163309983,0.589474738918958,7.28993416391881,7.26311607655564,0.620106578240052,1.00369236662068
"126","A130HSJ20IT84","5","56","23","""short""","""2-5""","""2-3""","""left""","""simple""","""ralex""",0.393164349376114,0.598802900536869,7.2537688186413,7.46635694988485,0.656583909369201,0.971527194230001
"127","A130HSJ20IT84","6","14","18","""long""","""1-1""","""1-8""","""left""","""simple""","""pakuwugnum""",0.213287175157144,0.205391265597148,7.15638039732531,7.106017880143,1.03844325870937,1.00708730515906
"128","A130HSJ20IT84","7","48","17","""short""","""1-4""","""1-7""","""left""","""simple""","""vatrus""",0.226620320855615,0.59644761338879,7.21094692940482,7.48492849833601,0.379950084078707,0.963395566304728
"129","A13P63YBJ86VGU","0","43","45","""long""","""4-4""","""4-5""","""left""","""simple""","""mipatorun""",0.60023659050397,0.59194499618029,7.45011405562092,7.51389426853832,1.01400737294374,0.991511696779597
"130","A13P63YBJ86VGU","1","42","17","""short""","""1-4""","""1-7""","""right""","""simple""","""gronan""",0.226620320855615,0.601591200602591,7.21094692940482,7.38357413673939,0.376701521944832,0.976620102387053
"131","A13P63YBJ86VGU","2","37","34","""short""","""3-3""","""3-7""","""left""","""complex""","""ralex""",0.454706120023767,0.491521184697655,7.34365297144576,7.4576421040624,0.925099739705963,0.984715124294508
"132","A13P63YBJ86VGU","3","48","23","""short""","""2-4""","""2-3""","""right""","""simple""","""wugnum""",0.393164349376114,0.59644761338879,7.2537688186413,7.48492849833601,0.659176666232769,0.969116648242385
"133","A13P63YBJ86VGU","4","25","11","""short""","""1-2""","""2-5""","""left""","""complex""","""lopus""",0.198905525846702,0.365537163309983,7.04719236357878,7.28993416391881,0.544145837445333,0.966701784284765
